area_code,date,stage,window_start,window_end,shed_hrs
5,2024-04-14,4,2024-04-14 22:30:00,2024-04-14 23:59:59,1.5
6,2024-04-14,4,2024-04-14 12:30:00,2024-04-14 15:00:00,2.5
6,2024-04-14,4,2024-04-14 00:00:00,2024-04-14 02:30:00,2.5
7,2024-04-14,4,2024-04-14 15:00:00,2024-04-14 17:30:00,2.5
7,2024-04-14,4,2024-04-14 02:30:00,2024-04-14 05:00:00,2.5
8,2024-04-14,4,2024-04-14 17:30:00,2024-04-14 20:00:00,2.5
8,2024-04-14,4,2024-04-14 05:00:00,2024-04-14 07:30:00,2.5
9,2024-04-14,4,2024-04-14 00:00:00,2024-04-14 02:30:00,2.5
9,2024-04-14,4,2024-04-14 12:30:00,2024-04-14 15:00:00,2.5
10,2024-04-14,4,2024-04-14 02:30:00,2024-04-14 05:00:00,2.5
10,2024-04-14,4,2024-04-14 15:00:00,2024-04-14 17:30:00,2.5
11,2024-04-14,4,2024-04-14 05:00:00,2024-04-14 07:30:00,2.5
11,2024-04-14,4,2024-04-14 17:30:00,2024-04-14 20:00:00,2.5
12,2024-04-14,4,2024-04-14 07:30:00,2024-04-14 10:00:00,2.5
12,2024-04-14,4,2024-04-14 20:00:00,2024-04-14 22:30:00,2.5
13,2024-04-14,4,2024-04-14 10:00:00,2024-04-14 12:30:00,2.5
13,2024-04-14,4,2024-04-14 22:30:00,2024-04-14 23:59:59,1.5
14,2024-04-14,4,2024-04-14 12:30:00,2024-04-14 15:00:00,2.5
14,2024-04-14,4,2024-04-14 00:00:00,2024-04-14 02:30:00,2.5
15,2024-04-14,4,2024-04-14 15:00:00,2024-04-14 17:30:00,2.5
15,2024-04-14,4,2024-04-14 02:30:00,2024-04-14 05:00:00,2.5
16,2024-04-14,4,2024-04-14 17:30:00,2024-04-14 20:00:00,2.5
16,2024-04-14,4,2024-04-14 05:00:00,2024-04-14 07:30:00,2.5
17,2024-04-14,4,2024-04-14 00:00:00,2024-04-14 02:30:00,2.5
17,2024-04-14,4,2024-04-14 12:30:00,2024-04-14 15:00:00,2.5
18,2024-04-14,4,2024-04-14 02:30:00,2024-04-14 05:00:00,2.5
18,2024-04-14,4,2024-04-14 15:00:00,2024-04-14 17:30:00,2.5
19,2024-04-14,4,2024-04-14 05:00:00,2024-04-14 07:30:00,2.5
19,2024-04-14,4,2024-04-14 17:30:00,2024-04-14 20:00:00,2.5
20,2024-04-14,4,2024-04-14 07:30:00,2024-04-14 10:00:00,2.5
20,2024-04-14,4,2024-04-14 20:00:00,2024-04-14 22:30:00,2.5
21,2024-04-14,4,2024-04-14 10:00:00,2024-04-14 12:30:00,2.5
21,2024-04-14,4,2024-04-14 22:30:00,2024-04-14 23:59:59,1.5
22,2024-04-14,4,2024-04-14 12:30:00,2024-04-14 15:00:00,2.5
22,2024-04-14,4,2024-04-14 00:00:00,2024-04-14 02:30:00,2.5
23,2024-04-14,4,2024-04-14 15:00:00,2024-04-14 17:30:00,2.5
23,2024-04-14,4,2024-04-14 02:30:00,2024-04-14 05:00:00,2.5
24,2024-04-14,4,2024-04-14 17:30:00,2024-04-14 20:00:00,2.5
24,2024-04-14,4,2024-04-14 05:00:00,2024-04-14 07:30:00,2.5
25,2024-04-14,4,2024-04-14 00:00:00,2024-04-14 02:30:00,2.5
25,2024-04-14,4,2024-04-14 12:30:00,2024-04-14 15:00:00,2.5
26,2024-04-14,4,2024-04-14 02:30:00,2024-04-14 05:00:00,2.5
26,2024-04-14,4,2024-04-14 15:00:00,2024-04-14 17:30:00,2.5
27,2024-04-14,4,2024-04-14 05:00:00,2024-04-14 07:30:00,2.5
27,2024-04-14,4,2024-04-14 17:30:00,2024-04-14 20:00:00,2.5
28,2024-04-14,4,2024-04-14 07:30:00,2024-04-14 10:00:00,2.5
28,2024-04-14,4,2024-04-14 20:00:00,2024-04-14 22:30:00,2.5
29,2024-04-14,4,2024-04-14 10:00:00,2024-04-14 12:30:00,2.5
29,2024-04-14,4,2024-04-14 22:30:00,2024-04-14 23:59:59,1.5
30,2024-04-14,4,2024-04-14 12:30:00,2024-04-14 15:00:00,2.5
30,2024-04-14,4,2024-04-14 00:00:00,2024-04-14 02:30:00,2.5
31,2024-04-14,4,2024-04-14 15:00:00,2024-04-14 17:30:00,2.5
31,2024-04-14,4,2024-04-14 02:30:00,2024-04-14 05:00:00,2.5
32,2024-04-14,4,2024-04-14 17:30:00,2024-04-14 20:00:00,2.5
32,2024-04-14,4,2024-04-14 05:00:00,2024-04-14 07:30:00,2.5
1,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
1,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
2,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
2,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
3,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
3,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
4,2024-04-15,3,2024-04-15 07:30:00,2024-04-15 10:00:00,2.5
4,2024-04-15,3,2024-04-15 20:00:00,2024-04-15 22:30:00,2.5
5,2024-04-15,3,2024-04-15 10:00:00,2024-04-15 12:30:00,2.5
5,2024-04-15,3,2024-04-15 22:30:00,2024-04-15 23:59:59,1.5
6,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
6,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
7,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
7,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
8,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
8,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
9,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
9,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
10,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
10,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
11,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
11,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
12,2024-04-15,3,2024-04-15 07:30:00,2024-04-15 10:00:00,2.5
12,2024-04-15,3,2024-04-15 20:00:00,2024-04-15 22:30:00,2.5
13,2024-04-15,3,2024-04-15 10:00:00,2024-04-15 12:30:00,2.5
13,2024-04-15,3,2024-04-15 22:30:00,2024-04-15 23:59:59,1.5
14,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
14,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
15,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
15,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
16,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
16,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
17,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
17,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
18,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
18,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
19,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
19,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
20,2024-04-15,3,2024-04-15 07:30:00,2024-04-15 10:00:00,2.5
20,2024-04-15,3,2024-04-15 20:00:00,2024-04-15 22:30:00,2.5
21,2024-04-15,3,2024-04-15 10:00:00,2024-04-15 12:30:00,2.5
21,2024-04-15,3,2024-04-15 22:30:00,2024-04-15 23:59:59,1.5
22,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
22,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
23,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
23,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
24,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
24,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
25,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
25,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
26,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
26,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
27,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
27,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
28,2024-04-15,3,2024-04-15 07:30:00,2024-04-15 10:00:00,2.5
28,2024-04-15,3,2024-04-15 20:00:00,2024-04-15 22:30:00,2.5
29,2024-04-15,3,2024-04-15 10:00:00,2024-04-15 12:30:00,2.5
29,2024-04-15,3,2024-04-15 22:30:00,2024-04-15 23:59:59,1.5
30,2024-04-15,3,2024-04-15 12:30:00,2024-04-15 15:00:00,2.5
30,2024-04-15,3,2024-04-15 00:00:00,2024-04-15 02:30:00,2.5
31,2024-04-15,3,2024-04-15 15:00:00,2024-04-15 17:30:00,2.5
31,2024-04-15,3,2024-04-15 02:30:00,2024-04-15 05:00:00,2.5
32,2024-04-15,3,2024-04-15 17:30:00,2024-04-15 20:00:00,2.5
32,2024-04-15,3,2024-04-15 05:00:00,2024-04-15 07:30:00,2.5
1,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
1,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
2,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
2,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
3,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
3,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
4,2024-04-16,4,2024-04-16 07:30:00,2024-04-16 10:00:00,2.5
4,2024-04-16,4,2024-04-16 20:00:00,2024-04-16 22:30:00,2.5
5,2024-04-16,4,2024-04-16 10:00:00,2024-04-16 12:30:00,2.5
5,2024-04-16,4,2024-04-16 22:30:00,2024-04-16 23:59:59,1.5
6,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
6,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
7,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
7,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
8,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
8,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
9,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
9,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
10,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
10,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
11,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
11,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
12,2024-04-16,4,2024-04-16 07:30:00,2024-04-16 10:00:00,2.5
12,2024-04-16,4,2024-04-16 20:00:00,2024-04-16 22:30:00,2.5
13,2024-04-16,4,2024-04-16 10:00:00,2024-04-16 12:30:00,2.5
13,2024-04-16,4,2024-04-16 22:30:00,2024-04-16 23:59:59,1.5
14,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
14,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
15,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
15,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
16,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
16,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
17,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
17,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
18,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
18,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
19,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
19,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
20,2024-04-16,4,2024-04-16 07:30:00,2024-04-16 10:00:00,2.5
20,2024-04-16,4,2024-04-16 20:00:00,2024-04-16 22:30:00,2.5
21,2024-04-16,4,2024-04-16 10:00:00,2024-04-16 12:30:00,2.5
21,2024-04-16,4,2024-04-16 22:30:00,2024-04-16 23:59:59,1.5
22,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
22,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
23,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
23,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
24,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
24,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
25,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
25,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
26,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
26,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
27,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
27,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
28,2024-04-16,4,2024-04-16 07:30:00,2024-04-16 10:00:00,2.5
28,2024-04-16,4,2024-04-16 20:00:00,2024-04-16 22:30:00,2.5
29,2024-04-16,4,2024-04-16 10:00:00,2024-04-16 12:30:00,2.5
29,2024-04-16,4,2024-04-16 22:30:00,2024-04-16 23:59:59,1.5
30,2024-04-16,4,2024-04-16 12:30:00,2024-04-16 15:00:00,2.5
30,2024-04-16,4,2024-04-16 00:00:00,2024-04-16 02:30:00,2.5
31,2024-04-16,4,2024-04-16 15:00:00,2024-04-16 17:30:00,2.5
31,2024-04-16,4,2024-04-16 02:30:00,2024-04-16 05:00:00,2.5
32,2024-04-16,4,2024-04-16 17:30:00,2024-04-16 20:00:00,2.5
32,2024-04-16,4,2024-04-16 05:00:00,2024-04-16 07:30:00,2.5
1,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
1,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
2,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
2,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
3,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
3,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
4,2024-04-17,4,2024-04-17 07:30:00,2024-04-17 10:00:00,2.5
4,2024-04-17,4,2024-04-17 20:00:00,2024-04-17 22:30:00,2.5
5,2024-04-17,4,2024-04-17 10:00:00,2024-04-17 12:30:00,2.5
5,2024-04-17,4,2024-04-17 22:30:00,2024-04-17 23:59:59,1.5
6,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
6,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
7,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
7,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
8,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
8,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
9,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
9,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
10,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
10,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
11,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
11,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
12,2024-04-17,4,2024-04-17 07:30:00,2024-04-17 10:00:00,2.5
12,2024-04-17,4,2024-04-17 20:00:00,2024-04-17 22:30:00,2.5
13,2024-04-17,4,2024-04-17 10:00:00,2024-04-17 12:30:00,2.5
13,2024-04-17,4,2024-04-17 22:30:00,2024-04-17 23:59:59,1.5
14,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
14,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
15,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
15,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
16,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
16,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
17,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
17,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
18,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
18,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
19,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
19,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
20,2024-04-17,4,2024-04-17 07:30:00,2024-04-17 10:00:00,2.5
20,2024-04-17,4,2024-04-17 20:00:00,2024-04-17 22:30:00,2.5
21,2024-04-17,4,2024-04-17 10:00:00,2024-04-17 12:30:00,2.5
21,2024-04-17,4,2024-04-17 22:30:00,2024-04-17 23:59:59,1.5
22,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
22,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
23,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
23,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
24,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
24,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
25,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
25,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
26,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
26,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
27,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
27,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
28,2024-04-17,4,2024-04-17 07:30:00,2024-04-17 10:00:00,2.5
28,2024-04-17,4,2024-04-17 20:00:00,2024-04-17 22:30:00,2.5
29,2024-04-17,4,2024-04-17 10:00:00,2024-04-17 12:30:00,2.5
29,2024-04-17,4,2024-04-17 22:30:00,2024-04-17 23:59:59,1.5
30,2024-04-17,4,2024-04-17 12:30:00,2024-04-17 15:00:00,2.5
30,2024-04-17,4,2024-04-17 00:00:00,2024-04-17 02:30:00,2.5
31,2024-04-17,4,2024-04-17 15:00:00,2024-04-17 17:30:00,2.5
31,2024-04-17,4,2024-04-17 02:30:00,2024-04-17 05:00:00,2.5
32,2024-04-17,4,2024-04-17 17:30:00,2024-04-17 20:00:00,2.5
32,2024-04-17,4,2024-04-17 05:00:00,2024-04-17 07:30:00,2.5
1,2024-04-18,2,2024-04-18 00:00:00,2024-04-18 02:30:00,2.5
2,2024-04-18,2,2024-04-18 02:30:00,2024-04-18 05:00:00,2.5
3,2024-04-18,2,2024-04-18 05:00:00,2024-04-18 07:30:00,2.5
4,2024-04-18,2,2024-04-18 07:30:00,2024-04-18 10:00:00,2.5
5,2024-04-18,2,2024-04-18 10:00:00,2024-04-18 12:30:00,2.5
6,2024-04-18,2,2024-04-18 12:30:00,2024-04-18 15:00:00,2.5
7,2024-04-18,2,2024-04-18 15:00:00,2024-04-18 17:30:00,2.5
8,2024-04-18,2,2024-04-18 17:30:00,2024-04-18 20:00:00,2.5
9,2024-04-18,2,2024-04-18 00:00:00,2024-04-18 02:30:00,2.5
10,2024-04-18,2,2024-04-18 02:30:00,2024-04-18 05:00:00,2.5
11,2024-04-18,2,2024-04-18 05:00:00,2024-04-18 07:30:00,2.5
12,2024-04-18,2,2024-04-18 07:30:00,2024-04-18 10:00:00,2.5
13,2024-04-18,2,2024-04-18 10:00:00,2024-04-18 12:30:00,2.5
14,2024-04-18,2,2024-04-18 12:30:00,2024-04-18 15:00:00,2.5
15,2024-04-18,2,2024-04-18 15:00:00,2024-04-18 17:30:00,2.5
16,2024-04-18,2,2024-04-18 17:30:00,2024-04-18 20:00:00,2.5
17,2024-04-18,2,2024-04-18 00:00:00,2024-04-18 02:30:00,2.5
18,2024-04-18,2,2024-04-18 02:30:00,2024-04-18 05:00:00,2.5
19,2024-04-18,2,2024-04-18 05:00:00,2024-04-18 07:30:00,2.5
20,2024-04-18,2,2024-04-18 07:30:00,2024-04-18 10:00:00,2.5
21,2024-04-18,2,2024-04-18 10:00:00,2024-04-18 12:30:00,2.5
22,2024-04-18,2,2024-04-18 12:30:00,2024-04-18 15:00:00,2.5
23,2024-04-18,2,2024-04-18 15:00:00,2024-04-18 17:30:00,2.5
24,2024-04-18,2,2024-04-18 17:30:00,2024-04-18 20:00:00,2.5
25,2024-04-18,2,2024-04-18 00:00:00,2024-04-18 02:30:00,2.5
26,2024-04-18,2,2024-04-18 02:30:00,2024-04-18 05:00:00,2.5
27,2024-04-18,2,2024-04-18 05:00:00,2024-04-18 07:30:00,2.5
28,2024-04-18,2,2024-04-18 07:30:00,2024-04-18 10:00:00,2.5
29,2024-04-18,2,2024-04-18 10:00:00,2024-04-18 12:30:00,2.5
30,2024-04-18,2,2024-04-18 12:30:00,2024-04-18 15:00:00,2.5
31,2024-04-18,2,2024-04-18 15:00:00,2024-04-18 17:30:00,2.5
32,2024-04-18,2,2024-04-18 17:30:00,2024-04-18 20:00:00,2.5
1,2024-04-19,1,2024-04-19 00:00:00,2024-04-19 02:30:00,2.5
2,2024-04-19,1,2024-04-19 02:30:00,2024-04-19 05:00:00,2.5
3,2024-04-19,1,2024-04-19 05:00:00,2024-04-19 07:30:00,2.5
4,2024-04-19,1,2024-04-19 07:30:00,2024-04-19 10:00:00,2.5
5,2024-04-19,1,2024-04-19 10:00:00,2024-04-19 12:30:00,2.5
6,2024-04-19,1,2024-04-19 12:30:00,2024-04-19 15:00:00,2.5
7,2024-04-19,1,2024-04-19 15:00:00,2024-04-19 17:30:00,2.5
8,2024-04-19,1,2024-04-19 17:30:00,2024-04-19 20:00:00,2.5
9,2024-04-19,1,2024-04-19 00:00:00,2024-04-19 02:30:00,2.5
10,2024-04-19,1,2024-04-19 02:30:00,2024-04-19 05:00:00,2.5
11,2024-04-19,1,2024-04-19 05:00:00,2024-04-19 07:30:00,2.5
12,2024-04-19,1,2024-04-19 07:30:00,2024-04-19 10:00:00,2.5
13,2024-04-19,1,2024-04-19 10:00:00,2024-04-19 12:30:00,2.5
14,2024-04-19,1,2024-04-19 12:30:00,2024-04-19 15:00:00,2.5
15,2024-04-19,1,2024-04-19 15:00:00,2024-04-19 17:30:00,2.5
16,2024-04-19,1,2024-04-19 17:30:00,2024-04-19 20:00:00,2.5
17,2024-04-19,1,2024-04-19 00:00:00,2024-04-19 02:30:00,2.5
18,2024-04-19,1,2024-04-19 02:30:00,2024-04-19 05:00:00,2.5
19,2024-04-19,1,2024-04-19 05:00:00,2024-04-19 07:30:00,2.5
20,2024-04-19,1,2024-04-19 07:30:00,2024-04-19 10:00:00,2.5
21,2024-04-19,1,2024-04-19 10:00:00,2024-04-19 12:30:00,2.5
22,2024-04-19,1,2024-04-19 12:30:00,2024-04-19 15:00:00,2.5
23,2024-04-19,1,2024-04-19 15:00:00,2024-04-19 17:30:00,2.5
24,2024-04-19,1,2024-04-19 17:30:00,2024-04-19 20:00:00,2.5
25,2024-04-19,1,2024-04-19 00:00:00,2024-04-19 02:30:00,2.5
26,2024-04-19,1,2024-04-19 02:30:00,2024-04-19 05:00:00,2.5
27,2024-04-19,1,2024-04-19 05:00:00,2024-04-19 07:30:00,2.5
28,2024-04-19,1,2024-04-19 07:30:00,2024-04-19 10:00:00,2.5
29,2024-04-19,1,2024-04-19 10:00:00,2024-04-19 12:30:00,2.5
30,2024-04-19,1,2024-04-19 12:30:00,2024-04-19 15:00:00,2.5
31,2024-04-19,1,2024-04-19 15:00:00,2024-04-19 17:30:00,2.5
32,2024-04-19,1,2024-04-19 17:30:00,2024-04-19 20:00:00,2.5
1,2024-04-20,2,2024-04-20 00:00:00,2024-04-20 02:30:00,2.5
2,2024-04-20,2,2024-04-20 02:30:00,2024-04-20 05:00:00,2.5
3,2024-04-20,2,2024-04-20 05:00:00,2024-04-20 07:30:00,2.5
4,2024-04-20,2,2024-04-20 07:30:00,2024-04-20 10:00:00,2.5
5,2024-04-20,2,2024-04-20 10:00:00,2024-04-20 12:30:00,2.5
6,2024-04-20,2,2024-04-20 12:30:00,2024-04-20 15:00:00,2.5
7,2024-04-20,2,2024-04-20 15:00:00,2024-04-20 17:30:00,2.5
8,2024-04-20,2,2024-04-20 17:30:00,2024-04-20 20:00:00,2.5
9,2024-04-20,2,2024-04-20 00:00:00,2024-04-20 02:30:00,2.5
10,2024-04-20,2,2024-04-20 02:30:00,2024-04-20 05:00:00,2.5
11,2024-04-20,2,2024-04-20 05:00:00,2024-04-20 07:30:00,2.5
12,2024-04-20,2,2024-04-20 07:30:00,2024-04-20 10:00:00,2.5
13,2024-04-20,2,2024-04-20 10:00:00,2024-04-20 12:30:00,2.5
14,2024-04-20,2,2024-04-20 12:30:00,2024-04-20 15:00:00,2.5
15,2024-04-20,2,2024-04-20 15:00:00,2024-04-20 17:30:00,2.5
16,2024-04-20,2,2024-04-20 17:30:00,2024-04-20 20:00:00,2.5
17,2024-04-20,2,2024-04-20 00:00:00,2024-04-20 02:30:00,2.5
18,2024-04-20,2,2024-04-20 02:30:00,2024-04-20 05:00:00,2.5
19,2024-04-20,2,2024-04-20 05:00:00,2024-04-20 07:30:00,2.5
20,2024-04-20,2,2024-04-20 07:30:00,2024-04-20 10:00:00,2.5
21,2024-04-20,2,2024-04-20 10:00:00,2024-04-20 12:30:00,2.5
22,2024-04-20,2,2024-04-20 12:30:00,2024-04-20 15:00:00,2.5
23,2024-04-20,2,2024-04-20 15:00:00,2024-04-20 17:30:00,2.5
24,2024-04-20,2,2024-04-20 17:30:00,2024-04-20 20:00:00,2.5
25,2024-04-20,2,2024-04-20 00:00:00,2024-04-20 02:30:00,2.5
26,2024-04-20,2,2024-04-20 02:30:00,2024-04-20 05:00:00,2.5
27,2024-04-20,2,2024-04-20 05:00:00,2024-04-20 07:30:00,2.5
28,2024-04-20,2,2024-04-20 07:30:00,2024-04-20 10:00:00,2.5
29,2024-04-20,2,2024-04-20 10:00:00,2024-04-20 12:30:00,2.5
